Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Payment_Type,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
008ad193-46a8-48c6-a0d1-94933ddc9c41,75cf8abf-a726-4bdf-940e-ebfd11011dae,Matthew Frazier,3c6db95e-eab2-449c-bdcf-0506745f4fd7,Clothing,Socks,UPI,1,760.12,2021-03-03 00:44:09,Canada,Calgary,Walmart,f113f51d-d6d8-4849-b67d-cf8fa406d208,Y,Payment Successful
561fc709-13df-45e6-82af-8f67d7fda8a0,92d76b66-c6c6-4176-8508-306d57dda202,Cody Richardson,d219bbaa-baf2-4ac0-a8c2-78a489aa6577,Books,Magazines,UPI,1,87.64,2021-10-01 19:27:51,Canada,Vancouver,Shopify,1f35a6a3-3158-4ed4-b512-d4e82900c080,Y,Payment Successful
37bca5e1-9edd-47cd-afab-bb009926f9c2,09cc6cf1-1964-4cb2-ae51-7cf50adb4614,Carlos Cruz,36ffae49-bd0a-488d-ac36-49d1b831d889,Books,Fiction,Internet Banking,3,463.84,2022-01-04 00:09:08,Canada,Toronto,Walmart,e337bfcc-5d81-421e-9faa-18c4bf6d0136,Y,Payment Successful
9654f116-c905-474d-9197-fc20c16b8f81,0c8ac9c7-40a6-4f5f-911b-ab432f3cf49b,Tami Barnett,cde5fcd4-5565-47b0-b05f-f8a8183fdaa5,Clothing,T-Shirts,UPI,3,560.38,2024-04-09 04:56:28,Canada,Ottawa,Flipkart,a72e8bd6-df10-494d-b877-2632babb1e81,N,Card expired
ae6e5178-157c-4f92-a723-1bb7c243e5b4,6c2a57e5-de77-47a3-9548-3f8402f3dfb9,Aaron Meyers,b834e005-7e9e-414f-acff-ed1d0d0e0130,Home & Kitchen,Toothpaste,Wallet,1,857.18,2024-03-03 09:43:22,USA,Chicago,Walmart,d614a835-4338-4e3f-ae8c-12a7ada71731,N,Card expired
958fb0ee-20b0-4db2-8d4f-d0110264b034,ea1b2e2a-3933-4c59-a013-f5ad3fd1a9b6,Angela Mckinney,d8edf32c-a202-4cd3-9320-263e733a8a91,Sports,Basketball,Internet Banking,2,346.09,2023-06-18 19:17:29,USA,Los Angeles,Walmart,f9e59238-4f21-418a-aff2-bd370ed8036a,Y,Payment Successful
503fbde4-0464-4a82-bcc6-f39dc7dc0215,068791da-2256-43ec-8e65-efabcb4aa361,Jodi Doyle,86b16459-466c-4925-9cf7-ab1e985d4137,Home & Kitchen,Detergent,Wallet,2,601.57,2023-01-14 14:50:20,Canada,Vancouver,Walmart,bbe4ec8f-1cd2-4335-9e30-eed198c4f7a9,N,Payment gateway error
de37fca0-722b-4b3f-8a21-d2e734878b6d,b16650dc-111b-4887-a139-77c5750d5b86,Jeremiah Fowler,3f7a5cc4-bae3-40fe-85c2-feec45a22b1f,Sports,Cricket Bat,Wallet,2,934.41,2021-09-20 11:45:50,Germany,Berlin,Flipkart,c3101222-644b-4e2d-8a0f-08074fcec03c,Y,Payment Successful
fdaafcf5-933d-4a41-836e-8abda1daeace,e7b400eb-959c-49d1-9159-7e9a62bacd97,Dave Brennan,869ff305-5279-4ef7-b660-d9433e5f53c7,Sports,Gym Gloves,Wallet,5,549.26,2023-07-23 21:35:53,USA,New York,Amazon,c265f9e2-48ba-4d14-965d-3987d77e5b18,Y,Payment Successful
8b203080-57f7-43ba-97de-5f4e918e0d6c,c35d83f7-6767-4db6-b94c-1cf969fd8f56,Angela Curry,4205034d-beaa-4525-845f-bebb341fa1e1,Sports,Basketball,UPI,4,811.48,2023-03-09 18:34:42,Canada,Vancouver,Flipkart,4b2cd3fe-5a73-4b71-880b-a3cb17898a6f,Y,Payment Successful
f3d316d0-2ee6-4a37-ba01-079d6e949b59,076b21db-cd36-45a0-8978-abd30d34e574,Charles Fitzpatrick,87edfab7-ef63-40a9-b701-02b47c919d15,Sports,Basketball,Card,2,440.95,2021-09-14 19:23:45,India,Kolkata,Shopify,0b971145-633b-40ed-a9d1-78b93d07eadc,N,Insufficient funds
ac78688d-9d78-45f6-91fc-f2abaa1d26f8,0825986e-b716-47b2-b12e-85ba480287c4,Nancy Bailey,cf95a972-b131-49a0-b781-5ca0749ce790,Electronics,Chargers,Card,1,602.12,2022-02-21 14:19:57,Germany,Hamburg,Amazon,8728dd1a-a042-48eb-b6ca-3cfeb3bdea3b,Y,Payment Successful
3829fbb1-881b-4aec-831e-1dbdbfe2dc9f,f6dadce9-5160-4c4c-b912-9d56d3d47bd9,Christine Jimenez,0d17126f-d15f-4e34-bb94-92e4baaa5f81,Clothing,Socks,Card,3,462.55,2023-10-01 22:42:36,USA,Phoenix,Flipkart,f4e5ca48-f51b-47de-83cc-c5839f4f8cac,Y,Payment Successful
96af0e55-78cf-47ea-8ee5-1b636ce47caf,78c3f58c-14c4-4ebd-85d7-baf50e028ca0,Cory Jackson,c381f4ef-eac9-452c-ab0b-ab6cff7d44a4,Home & Kitchen,Shampoo,Card,3,286.06,2021-12-10 14:21:47,Germany,Hamburg,Walmart,0b4fd978-8489-4079-85e5-bb1389ca1d46,Y,Payment Successful
238fd753-0c33-45ef-aa9b-ca21ed1c02e3,b26d6694-9842-4a47-b46e-6d90ba7c4c97,Kelly Johnson,e8cce05e-2e4d-41e4-a65a-5190dedfc593,Sports,Tennis Racket,Wallet,4,797.09,2022-08-04 00:27:22,Canada,Calgary,Flipkart,19f74af9-adee-4e90-b44f-387c19210a97,Y,Payment Successful
674f78df-e481-40cb-9c6d-42a85bae00a3,7f43ea44-39a3-48a7-a8db-04a5d6b17df1,Amanda Chen,0637f063-5a6e-495e-9e6a-8e597fced842,Books,Comics,Card,3,946.61,2020-05-01 12:23:06,Canada,Vancouver,Flipkart,464609c0-ac4c-428a-9b48-3cbad343bccf,Y,Payment Successful
517891e8-edda-4e72-b266-695fe9687416,854fa4c7-61e1-4f07-a587-0a4ff8de320d,Dan Sullivan,ae25f8b1-a129-4037-92b0-3c23747cf2fd,Sports,Football,Internet Banking,3,964.9,2021-06-30 12:35:16,Canada,Ottawa,Shopify,52bcc8a8-52f2-4229-8e23-ba3825480786,Y,Payment Successful
a6eecc21-8b31-45a2-ac7a-ec2bd47e8176,dd8fcb7b-bd67-42f4-8dd9-67bef592dcfd,Lauren Robinson,34bed6d3-7aa7-4098-bb9d-326e78cfac75,Home & Kitchen,Lotion,Wallet,4,338.04,2023-10-30 00:50:33,USA,Los Angeles,eBay,84e7f18d-29f2-4417-81c3-d4f6126bfd5e,N,Insufficient funds
9d93f225-703b-4867-b83d-650f19b46bef,308bea9f-33df-47d6-9782-f060aeb81e90,Kathleen Martin,847dd80f-90ea-40b0-aacf-80be1cd772ab,Clothing,Sweaters,Internet Banking,2,342.93,2024-09-22 17:58:00,Germany,Frankfurt,Shopify,a376b37c-346d-46e9-9b8c-fba11357a9d5,N,Card expired
33a21f89-9fee-4bfa-b269-ec2727f73e7a,8f4df7ee-f94c-40c9-9709-9235fa77727e,Samuel Bowman,b13c6a08-9cf4-41f8-96e1-31adc8a6de3d,Books,Non-Fiction,UPI,3,497.51,2023-08-08 05:16:39,Germany,Hamburg,Amazon,45aec221-4cd7-41cf-9b04-5e21956cf3ca,Y,Payment Successful
7226c8d3-72b1-46a5-9a56-91ab422898f9,5b1db3d3-9c7d-4c00-a6ad-0bff5ac8e39f,Samuel Williams,10625201-c6b7-4faf-a14f-dfc610fcb9f8,Home & Kitchen,Toothpaste,Card,1,453.97,2024-09-25 09:15:34,UK,Birmingham,eBay,fddb93ea-5534-4cd0-9311-ec3079b23452,N,Insufficient funds
56c7c559-f348-4110-8047-3b6447977dd5,9c7df06e-51b4-4b85-a945-31da11449d90,Tammy Harris,32c6fabf-6f55-48c6-8c13-a07ebced938b,Clothing,Socks,Internet Banking,3,220.08,2024-02-28 22:59:24,Germany,Cologne,eBay,32cc8bcf-7fa6-42b4-baed-088f097cd718,Y,Payment Successful
5880f40b-bd23-436f-ba33-7fad1bbaf84d,754b0672-cdf5-40b9-ab2a-bccf3852d9d4,Nicole Navarro,febf82fc-881d-49be-b562-6191c9fdfa2c,Clothing,Jeans,Card,2,184.67,2020-03-15 05:03:04,USA,New York,eBay,d6f17906-892a-4b3b-b8b0-0699e0562930,N,Card expired
cb364701-9901-4f3e-be32-40d77c9a30ed,655f228f-c56f-4f09-a89f-a956bd0dbede,Louis Flowers,53635184-b80e-44ac-a8ed-37288f76ae76,Electronics,Headphones,UPI,1,105.42,2022-09-18 06:03:58,Germany,Berlin,Flipkart,5fe7466d-b949-4eda-b9df-a43b1e9b0d0c,Y,Payment Successful
840f1028-9689-4ac3-ad5b-818f8f64d066,f928c43c-0e0a-4db3-aa4b-37899c879274,James Wood,63bac910-b2c8-459f-80f7-ffc327c60302,Sports,Tennis Racket,UPI,2,223.83,2020-01-09 11:48:31,Canada,Montreal,Shopify,94f94b28-796f-43b9-8e8a-c2969819a269,Y,Payment Successful
998cdddf-7726-4cb6-abc3-6bc93b298217,caefc810-a1ef-4c97-9016-a8938147f532,Tracy Pittman,859ca272-a7ef-4455-bb78-d23c1d140ad4,Clothing,Sweaters,Internet Banking,1,731.91,2021-06-10 10:36:25,Germany,Munich,Shopify,d0f53e06-5aba-4120-9f3e-1e7657532a06,N,Card expired
399e6530-585a-4ba3-867a-8c88ea4245aa,bd225922-7d00-4963-b45c-c291a412a0e9,Cassandra Harris,93909f82-0839-4b01-8c65-9b28fbfae094,Clothing,T-Shirts,UPI,4,951.51,2020-02-14 02:33:08,India,Mumbai,Flipkart,0c989fb8-2c6f-475b-830a-f21b7292b3b1,Y,Payment Successful
7a2bed37-d706-4634-b068-72b58c64850c,d5076f21-3c75-48ff-b11e-6dfa6b4216d8,Christopher Moore,087f2ed2-fa8d-4cb4-a8f4-f2b9f20bd7de,Books,Non-Fiction,Wallet,1,600.52,2021-08-21 02:25:27,India,Chennai,Flipkart,7412aeff-63ad-4dff-85f1-a74079554cdd,N,Payment gateway error
e3bc08c8-8c91-43f5-84e8-8866b345c3bc,4d54083a-11d8-4e70-ad1e-f3b9868976ee,Kristen Cortez,8c966aa2-26a3-40f2-ade6-ec9d05d15208,Clothing,Sweaters,Card,2,854.09,2020-08-15 05:56:01,India,Chennai,Flipkart,06693969-94e5-4e89-a50c-fbc376b96280,N,Insufficient funds
997fd592-fbd0-4eec-bfcb-10a90cb5ce34,c1606885-a0cd-4f88-9d3d-37835ebf5837,Dr. Katie Padilla MD,69070b69-011d-4316-84d9-8ed23f42d886,Books,Textbooks,Card,1,179.34,2024-06-27 18:37:40,USA,Los Angeles,Flipkart,5def1750-ec1e-4528-9c0f-9c3a4b4ad860,N,Payment gateway error
8c0c0363-1802-46fe-865a-48177a4eae29,807549ff-6600-477f-9535-66724996e25b,Jeremy Pruitt,8297fcd3-7e7b-4b86-8f52-3d2992e52038,Books,Fiction,Card,5,154.1,2020-12-16 16:18:42,Germany,Cologne,Amazon,6b77deef-5cb4-4e02-8e91-347cae680bce,Y,Payment Successful
0e904386-ffb6-4a93-83db-a162c5e017a3,bfcfecea-3fa3-482f-97a5-c4346500e378,Mary Murray,7dc4f554-87a4-4cd4-9d36-2b1bf2ed8c09,Books,Magazines,Card,1,215.38,2021-07-09 11:31:34,UK,London,Shopify,3b795ed7-8901-4271-b9b7-486eace0a542,Y,Payment Successful
48fba231-a066-43f1-834e-e936871c699e,33b3f787-5057-4fbd-8b1c-ac3ccfba3d91,Emily Bowman,3e2f1aa4-d16e-4d45-a929-5b7b324424e9,Books,Magazines,Wallet,2,429.35,2021-09-25 13:35:33,USA,Houston,eBay,d4db50d6-1008-431b-8181-b71a121607d8,Y,Payment Successful
de6fc6be-1ce2-47de-a412-83af43afd792,787c1cbd-3234-440a-adab-38737f49e058,Jessica Foster,b9507547-6717-46d3-b569-90c99d0a8d4f,Sports,Cricket Bat,Internet Banking,1,49.3,2021-07-31 20:21:59,UK,Glasgow,Walmart,c48d03c3-f96e-4dc9-8139-6474a74766e8,Y,Payment Successful
0f0a7533-ccf8-4243-bf1f-03e2001a3b05,a529dc00-7234-4e0e-8d3f-4e78de553f1c,Alex Smith,f424fbed-1782-493f-9796-c33e1022dcad,Books,Fiction,Card,4,453.34,2021-10-14 15:25:02,India,Kolkata,Walmart,b14a9692-2129-4730-b5e8-f8bc7b06c1b3,N,Insufficient funds
fd8fcb95-ee09-4fc2-b742-66db123a7739,5693b67b-9a77-4f8b-84b1-def02765baa3,Emily Hudson,2f1abb0c-ccea-407b-aae2-d4bdf4090d31,Sports,Cricket Bat,Internet Banking,3,496.33,2021-05-27 11:55:57,India,Bangalore,eBay,6783cd57-75f2-4a08-a3ab-30a2997a67a1,Y,Payment Successful
2bfe5aa9-3542-4150-a720-f127fe258d1a,f512fce2-4bae-43c3-a6b8-671f69c2c609,Connie Anderson,e0e22ac9-0e71-47ce-9e31-b5fddddebe88,Electronics,Headphones,UPI,3,276.96,2021-06-22 06:44:11,USA,New York,eBay,ddb29719-94a8-49a7-af11-2887bf07b92f,Y,Payment Successful
07ac42b3-f134-4a36-b604-1851f33af5ea,6fb87d6d-a52e-4f93-825c-5aa0040a9040,Jamie Salazar,38c3462d-9e7d-42c4-8d05-2b2f83947010,Sports,Tennis Racket,Internet Banking,2,104.44,2023-02-18 04:27:28,Canada,Vancouver,Flipkart,46673688-97eb-4abd-b311-6fd53107d049,N,Insufficient funds
9aaa78e0-8c31-4dda-9daa-fc787f09d30e,2c1798d1-705c-4ee3-8c24-22af59ee9943,Megan Cuevas,4d9abe7c-f060-4cc1-b948-47af437d9d79,Electronics,Headphones,Wallet,4,832.51,2020-03-05 13:59:16,UK,Glasgow,Shopify,1efffdf0-2ffa-4df1-adf8-1011c8bc5832,Y,Payment Successful
baa0ecdb-2eac-4d72-9374-aeb473b79445,b1a4d465-65e0-45d2-b786-f0851a613570,Kimberly Brown,c8ba7035-700e-4188-b566-6fa3c8f2d2d8,Home & Kitchen,Lotion,UPI,2,83.34,2020-09-05 06:53:35,India,Mumbai,Flipkart,c094913f-9fbb-43e0-8672-07170cc81f02,Y,Payment Successful
720f498c-b5c5-4cfa-bd00-7a3312379442,0efd7026-e6f3-4552-9295-411e675a364f,Ronald Bowers,c9fe2b30-e6f0-4f78-8934-845379c64fce,Home & Kitchen,Toothpaste,Card,4,630.95,2022-12-18 06:49:50,Canada,Calgary,Flipkart,3cfe5be9-92ad-4bef-9e90-df9959640395,N,Card expired
d581b73a-4d90-48c3-9921-b6958f49c7c2,9580332c-0cf7-44f1-b4c4-05f9f1c9130a,Kathleen Wallace,101c0f4c-0d3a-47c7-a8bc-a4141a0bab59,Clothing,T-Shirts,UPI,4,971.58,2023-12-28 08:17:11,USA,Los Angeles,Amazon,b3eee412-b7da-4f87-891c-df0ad57523d4,N,Insufficient funds
bde57f2e-f1e4-4d4b-9157-1bc95e15fc72,e6206cf1-3c39-4c93-adb5-e615d57ebaed,Randy Ray,c0e879c7-b9e6-49bc-bf12-34a4a6814b45,Electronics,Headphones,Internet Banking,3,32.77,2020-09-06 20:25:03,India,Mumbai,eBay,4a6e17b4-5ed4-430d-aae4-3ec14abb385d,N,Insufficient funds
2a443901-c7fb-4fde-9289-ab26fb6d9d08,fc6b1e35-d01f-4822-ac36-87084ae62096,Darin Matthews,9a32c64c-c6ac-4be0-8645-dba24cc54819,Books,Textbooks,UPI,2,39.33,2021-06-27 18:34:31,UK,Manchester,Flipkart,5be388e5-1f38-459b-b8ca-7318da352487,Y,Payment Successful
88c84a13-1655-46a9-9267-262cac5e6509,3879302d-fa04-4ff6-8584-7e2593606b59,David Gomez,7f02e47c-db30-471c-b5bd-3a54bf11bf1b,Home & Kitchen,Lotion,Wallet,4,892.28,2021-11-28 05:37:44,India,Kolkata,eBay,ce4e5765-0883-40bf-b55a-203811a179c7,Y,Payment Successful
77e40966-259d-4e4d-91f6-2f34d6ce94a5,2f611d51-e9d9-4094-a6e0-c3bb57d5acd0,Calvin Davis,c4afaa2b-df28-4333-bd07-fe8b129243ca,Books,Magazines,Internet Banking,1,641.4,2024-05-12 23:43:08,USA,New York,Shopify,b156c273-9ed8-4bf9-a341-7d5c89e3d086,Y,Payment Successful
611d2b0a-0760-49c1-b75f-a977204b1d57,934755e3-224c-43e2-a545-8aac4a5edce1,Charles Aguilar,bc737d76-e58f-4788-b0f6-e517fae93d6d,Books,Non-Fiction,UPI,5,252.61,2021-10-14 07:21:22,Canada,Calgary,Walmart,4c281107-9a4f-4b9a-9c70-bc9a83864a99,N,Payment gateway error
e659ace5-2bb2-4e6a-8bc6-86823652a548,f12ee16b-b282-4eea-b42c-51df23660c94,Thomas Gomez,e232c41e-91ed-415a-85ce-d98f43e59766,Sports,Cricket Bat,Internet Banking,1,965.32,2024-09-30 00:10:57,Canada,Toronto,Shopify,49587b49-4eb6-4b99-bde3-c1101546eb24,Y,Payment Successful
480d1a90-dc04-40d8-a5a0-4975e611f462,d150c2c9-f880-4528-9c25-064142c96de5,Donna Andrews,0d93c9ef-1544-4fdb-92c6-cf0a0ba07bc2,Home & Kitchen,Toothpaste,Wallet,5,36.62,2020-03-10 07:51:02,USA,Phoenix,Shopify,ec10f3ad-6d33-4f51-b7cc-a989c03fbfc8,Y,Payment Successful
d41ed35f-6474-4a04-bb7d-a943891dc0ed,0311a379-a440-45ff-a92d-3699e5cf0801,Tina Washington,38ed8c77-ff64-4b9b-a526-c19c9cc22a37,Home & Kitchen,Detergent,Internet Banking,4,461.81,2020-12-27 21:15:26,USA,Houston,Walmart,9dd6bd1a-f51f-4ba5-94a3-9b7be95746ff,Y,Payment Successful
ff5eaf37-9dc8-4451-980a-87b2e0be8d5c,9012db00-731a-4366-9e48-247ebf7d1d38,Sharon Moore,7497fed7-1a07-4cc8-ab17-415482e968f8,Sports,Basketball,UPI,3,672.19,2022-01-03 04:54:03,Germany,Munich,Flipkart,4eca0735-5956-4716-ae62-336a21858e88,Y,Payment Successful
f161fa95-45e3-418c-80e9-1cbd787210c0,c07ad023-bdee-4039-85ff-2d35ffca82f7,Andrew Perez,0dfd96d3-018c-438c-b7d7-8b060647f3ca,Books,Non-Fiction,Internet Banking,2,249.35,2020-03-31 17:07:24,India,Kolkata,Amazon,8a81002e-c7da-4ef2-8b7e-6e032e9535fa,N,Insufficient funds
b5734220-9eb7-40c8-8914-1e8aa907c9de,2edc63bd-c4ef-4326-8ea0-fc5450f7a168,Shirley Dillon,73c71aa9-9072-401f-82e9-1e55ac0da0d7,Electronics,Batteries,Internet Banking,5,734.41,2021-02-17 06:26:27,India,Bangalore,Shopify,441ffa5e-0677-4be1-91aa-c31264be85c6,N,Payment gateway error
96bca516-35c6-444b-b87f-b9b2e9e66755,508a9e6d-96d3-4335-bcbc-045c0a3b0586,Christopher White,eb0efcc3-8b09-4e5f-8033-670703e80129,Electronics,Laptops,UPI,5,616.03,2020-08-22 07:10:39,Germany,Hamburg,Shopify,c8f09625-639b-4bc4-8f67-2f4fbabaff17,N,Card expired
8a59fbb6-be16-4963-9eb4-b4c5cbac838d,22f3a23e-37d0-4d63-be5e-7f79342a76b2,Courtney George,4fe777d0-d5d4-4d01-b9ba-390e98f60010,Books,Textbooks,Card,5,757.98,2023-01-16 01:31:34,UK,Leeds,Walmart,2892a70c-4e9c-4fd7-9106-8e56954621c8,Y,Payment Successful
3c28ad24-9db5-41c0-bf37-9a28d863b2ba,b9ca8007-9be7-4ae5-b651-ec1c3b8bb57a,Kathy Jones,0344b177-f741-4e00-b0a5-c46f839d05f3,Books,Textbooks,UPI,5,373.58,2023-09-11 06:20:14,UK,Manchester,eBay,60c917ea-d398-4c61-a93d-34232e5500b4,Y,Payment Successful
5cf4b960-c069-4db0-8b12-55ce342fc03d,15b8111e-edce-401d-8f89-fc3ebb757487,Aaron Hernandez,a528e72f-9d84-4f15-82e9-2b2767226251,Sports,Cricket Bat,Wallet,1,576.83,2020-06-09 16:46:40,USA,Houston,Amazon,1ff8b5ce-b704-466c-9295-1c4e1ac50ca9,Y,Payment Successful
761bf155-3d9e-4570-b62c-7e4dc76f7bfb,0b458b12-e9be-4d50-b461-8f50601f4fa2,Amber Price PhD,084ef9c4-9314-45ab-ba2c-c14202a21f16,Electronics,Laptops,UPI,1,453.64,2024-06-19 14:49:14,Germany,Cologne,Flipkart,4a600bab-6cbc-4ed8-a264-ad220e856997,N,Insufficient funds
8356a8a7-4bfc-465f-8408-506a98f2e2db,63c16696-2e48-4c18-889b-8bff030aec08,Amanda Horton,8207e776-6b2c-4c92-978b-212239e1c20f,Sports,Football,Wallet,5,777.19,2024-04-12 01:11:01,USA,Phoenix,Amazon,542623af-dd4f-471c-b065-a7a6a738ad50,Y,Payment Successful
7dc51885-e498-4a98-92e1-7290fd75b18b,46743f68-4459-4a4f-bd32-67494b33a704,Antonio Huang,c1fdb23b-20e2-4f86-9d1c-a4855cad1fc9,Electronics,Chargers,UPI,3,979.69,2021-04-26 12:49:18,USA,Los Angeles,eBay,cc5ac8be-b38b-417d-a5f4-ffc68dcf47a7,Y,Payment Successful
d272be44-c9fb-41c1-8837-1eb0757e8aff,a06e859d-528d-484b-a991-ab1170b1ebf0,Lori Ball,f370face-444d-44ce-8f18-00b55d64724b,Home & Kitchen,Soap,Wallet,4,610.97,2022-03-02 14:24:12,Canada,Calgary,Flipkart,3914ed10-1d43-44f6-9771-a10e5580feb8,Y,Payment Successful
26caa503-5c30-4a61-b92f-fdd6fdc80df5,d3e732df-95b5-4cb1-9f5e-1cfc62baed79,Christian Hill,59810576-17b2-4bff-aa60-05ece00949e8,Clothing,Jeans,UPI,1,381.16,2023-01-19 19:35:48,India,Delhi,eBay,1f26eb34-60bf-4b49-9919-5a09e83142aa,N,Card expired
f75714fc-e466-42c5-86b8-90ff70ec0c63,813da77d-dbef-4f33-a6c0-1ef35b10242c,Theresa Clayton,bcc8069a-1257-46ff-af0b-8dadaa011beb,Electronics,Chargers,Internet Banking,1,33.19,2020-06-13 20:07:41,Germany,Cologne,Flipkart,79a84156-328a-4372-971b-8c26f53b3292,Y,Payment Successful
5291d5a0-1457-4c8d-ac84-74ade97f46eb,f3a4b83b-fb67-42c8-b554-aacd8d372a4a,Kimberly Kennedy,65c8f25d-d31a-41d5-b71c-94dbbd89bc00,Sports,Basketball,UPI,5,398.58,2023-08-10 06:44:38,UK,Manchester,eBay,60533706-251d-49ef-926f-519c04a7b24c,N,Card expired
f721a4d4-b959-4d06-ba62-7aa5445b997f,fc5d9643-044f-4c29-b68f-5056dfca93a0,Lisa Sutton,c37a4aae-2f5b-408e-b1fa-5493f310e6e2,Sports,Gym Gloves,Internet Banking,4,485.98,2020-12-30 07:12:22,Canada,Toronto,eBay,7bf77a81-5f60-4a87-8137-3d172c2debb6,Y,Payment Successful
1f49f5f6-4b0e-4235-84e7-13015941c850,659006d1-132b-47a4-b300-8d79f8a36575,Regina Rodriguez,da7f2ad3-e6c0-425a-b2f3-502c572a4a6d,Electronics,Smartphones,Internet Banking,2,649.78,2024-04-25 17:05:41,Canada,Montreal,Flipkart,b4dc5f9e-ba76-4f02-95bd-d562862bcacf,Y,Payment Successful
46876a59-35b8-48fd-b70f-331640ed5fe7,873c112c-d928-47fe-9461-2a738816027d,Megan West,538afc34-60dc-4a39-a4b1-b97ed3fb91dc,Home & Kitchen,Lotion,UPI,4,605.94,2024-03-22 07:27:31,India,Chennai,Walmart,5cb99350-b1fb-41dd-b1fd-08316b7cb752,N,Payment gateway error
c240e4fd-c069-4888-9119-11dcb4d861db,3cb14f8d-66ce-4eb3-9392-0566465cc0c5,Heather Smith,240d52cb-4be8-4268-b371-fb6391ad3580,Home & Kitchen,Toothpaste,UPI,2,286.02,2024-10-01 11:27:13,UK,London,Amazon,f6c8ac0a-833b-4488-94bd-84f75ba54067,N,Insufficient funds
57ffdf01-b476-4e90-9369-5200df10a19a,285f9969-8bed-488b-af40-35ec2b34d846,Kelsey Cooke,3f1eda0c-0704-4830-ab90-46b045a40d0e,Clothing,T-Shirts,Wallet,2,44.05,2023-11-02 10:17:37,Germany,Frankfurt,Amazon,900e3198-df5f-4fb2-9ad5-c82a10b36584,N,Card expired
dd482d1d-8a86-4990-b3bf-aca8fa23c76d,cf2f2717-8ea0-4841-a6bc-bf4ade3ce6b2,Nathaniel Weaver,c3c292d7-c5aa-488f-bf5c-6156479f699d,Electronics,Headphones,Wallet,5,488.24,2021-11-10 17:15:54,Canada,Toronto,Walmart,a7b3f427-b52e-422b-9feb-49a3eb0a6d73,Y,Payment Successful
632bb953-5875-43d0-9c31-ea0363bf8a6e,bbacf3cb-1d77-41b6-80ae-8ffa92222793,Cathy Lopez,8ccbc014-1b09-4f83-9b8e-58eac0d622c7,Electronics,Chargers,Wallet,2,793.42,2021-05-02 01:17:08,India,Delhi,Walmart,df387bd2-fc8e-48aa-9e51-c9467bfd420d,Y,Payment Successful
76346683-372c-472b-a725-3014c211fdd7,08272b97-eb21-443f-92fb-5b3a9bea2ea3,Jacob Weaver,51fab5af-522f-4dda-82d1-855829760468,Home & Kitchen,Shampoo,Internet Banking,4,245.12,2022-09-25 18:55:43,India,Chennai,Amazon,4c24e51e-dce6-4657-8429-73087adac72e,Y,Payment Successful
6de10ca1-1365-4d78-ba4f-cdf56641ed15,fc238a0d-47fa-480d-8914-4b43417504d5,Troy Duncan,96267bd7-35fa-489f-a2c6-7416d9f43085,Home & Kitchen,Toothpaste,Internet Banking,5,455.86,2022-11-21 09:30:57,Canada,Vancouver,eBay,67fdec8d-80bc-4cca-bd21-b22c61262d39,N,Insufficient funds
f017257b-ec3e-4ad2-a575-eec18ca055ba,7405ebca-7144-4231-ab61-b50864ed28cb,Joseph Morales,197b7a0a-ef10-4c9c-ade9-dd9614be3f68,Electronics,Chargers,Card,4,227.42,2022-07-31 16:35:36,Canada,Ottawa,Flipkart,88cca8f2-af51-40b5-b553-c158458618f8,Y,Payment Successful
b316d26c-012c-4583-8e29-0ed81d2cf622,614010c0-d7ba-4c24-a670-68dc09613ec6,William Fuentes,2dfcec62-38e2-4b18-a178-ef243b7d6e9e,Books,Magazines,Card,3,593.43,2023-08-22 17:13:01,India,Chennai,eBay,574bd701-777d-4c4f-b0ae-f53173827cda,N,Card expired
784929d2-5102-4b80-be3b-123cac360397,17b8f3b1-6138-49c6-9ae1-a3e9381966a4,Lindsey Arnold,41c8eda4-f502-4487-b8e0-a319487055b0,Electronics,Headphones,Wallet,4,739.23,2024-03-28 17:41:41,India,Delhi,eBay,c7bf5d18-db6c-4664-ba4f-6004efddf18c,Y,Payment Successful
c9702845-2101-43ab-98fc-106492875efc,045cfc50-02ed-4568-baf7-0763c22fbb69,Jennifer Garcia,7efee7f3-5163-4435-b65e-8a0a79e173b5,Home & Kitchen,Toothpaste,Wallet,4,413.1,2022-12-12 11:33:11,Canada,Vancouver,Flipkart,1958ece0-c705-4889-a350-a48990c049c6,Y,Payment Successful
1cf7c106-11ac-474c-bdd2-2fb4c8963095,39ed7cac-9b50-45d1-aaba-ede7526434ea,Jamie Chaney,dcdf6c84-7cf8-4f3c-85eb-bbffab6b3b9d,Home & Kitchen,Shampoo,Wallet,4,196.92,2023-01-07 23:16:32,UK,Manchester,Shopify,9a089857-5a80-4602-913a-7c78771074ec,Y,Payment Successful
54f1dd32-1393-43d9-b861-fefd6fe73c5d,3bfaa696-771d-421b-a9b5-4d9e0b00dc95,Kelly Cook,306351db-786c-4f97-9a83-481ac88f670e,Home & Kitchen,Lotion,Wallet,1,246.36,2022-05-14 10:22:03,Germany,Frankfurt,Flipkart,192351c2-3359-4673-a04a-47c965f2b6d9,N,Insufficient funds
